Donor ID,Donor City,Donor State,Donor Is Teacher,Donor Zip
002502d61d443f6dd4db6be152d401d5,,other,No,
002509491728b553f1b37683b2a4dfa5,,Virginia,No,
002515ff8853ffb368aacc22e8a21e67,Hammonton,New Jersey,No,080
00251e7968af21b36b7dec09dace3e63,Fuquay Varina,North Carolina,No,275
00251fc704913b8fe1d2db2709be0b35,Tampa,Florida,No,336
002523d247db994e032054fec91f312e,,Utah,No,841
00252c45fbf4b506460ce17302a0d191,Nanty Glo,Pennsylvania,No,159
00252caea912f883b37eb8cec0f825fb,Tempe,Arizona,No,852
00252e58374c7d72f3267e4462d9a86c,Philadelphia,Pennsylvania,No,191
0025355f274f1923e9300faf12d53a57,Gretna,Louisiana,Yes,700
00254436508df7728beaf3a753316823,Minneapolis,Minnesota,No,554
00254f7a690a0c74627ca823f239d2fe,Bakersfield,California,No,933
00255d641ffec57d06b7cc471396fb69,Warwick,Rhode Island,No,028
00255f7b68297475a85083e8344bc487,New York,New York,No,100
002561b734d6af0fa3a580848eb80b61,Woburn,Massachusetts,No,018
002564068169cb714bc8600a83708b41,Marshfield,Missouri,No,657
00256c33caf90ec05defd934e7953c44,Southington,Connecticut,No,064
00256c4fa8fb516b416b00e4315408ed,Leesburg,Virginia,No,201
00257c11188bfb1db7d1ab0ac6d406b8,Saint Peters,Missouri,Yes,633
00257ef6e888efe231c34d656edb0404,Marshfield,Wisconsin,No,544
00258e0732bcf0b1062b0e05ce1311bb,Valencia,California,No,913
002598ac2ef271e877fdc7b9929aba4b,Zionsville,Indiana,No,460
0025aaa0b668d07510daa2a7c0933f4b,Amesbury,Massachusetts,No,019
0025b7450bd71b1c12cac8f1dbcb1c85,Boone,North Carolina,No,286
0025b8bd530d18b8e84e6cc187a1b460,Jacksonville,Florida,No,322
0025db0a7b38b52563fc38197a33e57c,Alexandria,Alabama,Yes,362
0025e17f98d5d6d70e96b1843fb2247f,Oakland,California,No,946
0025e8e026b1fe01b0265bec9bf65bde,Leland,North Carolina,No,284
0025e9d6ad5342618391a0e2bd6f4723,,Pennsylvania,No,
0025f57e7d33713663562d0c6631f8f5,,other,No,
0025f6217b78ad3b369a3071ec1fdb93,Blue Springs,Missouri,No,640
0025f75545d3f5b0bd88d1b22a5131f0,Ames,Iowa,No,500
0025fe0ea140a833457b8cbd69da655b,Georgetown,Indiana,No,471
00261112d63ae35fa616ae46cd117bf4,Revere,Massachusetts,Yes,021
00261bd51f3021b9a1bd69926f7affec,,Washington,No,
00262262bc0733880bc9ccddf393df7d,Redwood City,California,No,940
002623e5956e354ea5d9c28d150ef7b6,Cranberry Twp,Pennsylvania,No,160
00263b81b748be0a0d4dcce8c75cc39a,San Francisco,California,No,941
00263e3c9c542709417c9b8ed5fd4522,Arlington,Virginia,No,222
00263e4a60f945967e551622e74849fe,Fair Lawn,New Jersey,No,074
00264034c146eb6f160f8425c98a514f,Van Buren,Arkansas,No,729
0026410177799a108065baac592fc7f2,Plainfield,Illinois,No,605
00264194a0d32d58b03814c46487bc38,Providence,Texas,No,029
00265052fc8ae4f16323b2592b5363e2,Wilmington,North Carolina,No,284
002651e543ca03f00a2662268ef85038,Edmond,Oklahoma,No,730
0026546173fbbb0630d17625fd7557b8,Sausalito,California,No,949
0026627f494fb232b1ca8ed6eacd58b2,Amsterdam,New York,No,120
0026690b40c44f4878458857ab50e5a2,Ramseur,North Carolina,No,273
0026733d1cdd5535da85c6b0e7b8e560,Odessa,Florida,No,335
00267b9c24bb2a54fc29ef1688259646,Mayfield,Kentucky,No,420
00267c0f0bd9245719f9a58944ec717f,Chicago,Illinois,No,606
00267e942bc8d1fb0879d1f423ae9fac,Littleton,Colorado,No,801
0026818d623101170475b5fd3600c988,Houston,Texas,No,770
00268940521a3af8871becae22382cd7,Buffalo,New York,No,142
00268b1ea4eb6ff2ce86a39fc5d88df6,Blue Bell,Pennsylvania,No,194
002690090b7e5d73df51eb21bcb4bea6,Jersey City,New Jersey,No,073
002691e9d10070f1ed023a48e6d340be,Fort Smith,Arkansas,Yes,729
00269625a35071457c1b1f93a9d51809,Florence,Alabama,No,356
002696ceb438cf6b4b908252e06a0fda,Hinckley,Illinois,No,605
00269d6b22e2e0ccb81697aaf7442e12,Eureka,California,No,955
0026a33718bc90bd33c3acba8492c7ba,Winter Haven,Florida,No,338
0026a8fc3a4faea82ccab26c6f55b709,Ardmore,Oklahoma,Yes,734
0026ae791f4339cdd7aaa04a5e228030,Philadelphia,Pennsylvania,No,191
0026b34039dc4aba1fc028f25fe3deb3,Fayetteville,Georgia,No,302
0026b57199760d5d5a317eafda37f0a7,Baltimore,Maryland,No,212
0026bdb823baa2c378992774a7fb367b,Riverside,Illinois,No,605
0026bf5b1e9b93ab8243bf870c46fa3c,Bronx,New York,No,104
0026c47fe745d462127e285fba43e0e1,Folsom,California,No,956
0026c4dd1f83389a038df673579e8535,Paradise,California,No,959
0026c9112ceb2e8bebabb21393cc8fc9,Clovis,California,No,936
0026cbc7dd244377675144c3a156cd16,Santa Monica,California,No,904
0026ce1a5d236e9ed50197886b8db907,Palm Harbor,Florida,No,346
0026d06f82dbdef59aac4059bc2278fa,Nashville,Georgia,No,316
0026d3013b042510f85e4bebc6df461b,Jonesboro,Georgia,No,302
0026f3668a172ecf4a32c581d2e6285b,,other,No,
0026fa2c6ef9e74476c1097e085ae504,,California,No,
00270586779b82f1fc161c038c3e4293,,other,No,
00270704301928551b692b60aa8dfc94,Amsterdam,New York,Yes,120
00270860ca1bb57ef0edde34e3221f1e,,other,No,
002722db16e1886a29e5d06a948716dd,Mechanicsburg,Ohio,No,430
002727d6ced97bc80519fefb561bf92c,Redmond,Washington,No,980
00272bc1d897159575e3903864f0d327,Chicago,Illinois,No,606
002732bc521b284989204f559c1ee93a,Wellsville,Michigan,No,173
00273848c7adff8c7b4d6ae80abc094c,Ballwin,Missouri,No,630
00274a0e764f26eea9d04f0556aadd34,,other,No,
00275fe45373e5031e69e8085cb95d0f,Los Angeles,California,No,900
00275fe457ec295467501402f572e08d,Phoenix,Arizona,No,850
002787ca9461a3263d91ac1ea7302477,Louisville,Kentucky,No,402
0027885188e2e61550ba296816049c69,San Francisco,California,Yes,941
0027cec747af20388595307d0222e78b,Lehigh Acres,Florida,Yes,339
0027d7aac9dc9705a038463273630f60,Plano,Texas,No,750
0027e2ad49371ce94a9424736c8931b5,Austin,Texas,No,787
0027ed1b046a1ff233cf2994d31c825c,Bellevue,Washington,No,980
0027f16ede708d00304593142a1c5b8b,Glendale,California,No,912
0027f9a334e536819e0144ecaad7f928,San Rafael,California,No,949
002801280bb0217dbb8c1a37bde2eb19,Binghamton,New York,No,139
0028057b2de8555d36c7e41374923b5f,Glendale,Arizona,No,853
0028076eec8f68839255a1fa5dd8828c,San Francisco,California,No,941
0028177e26556086761119dc47b69986,Lahaska,Pennsylvania,No,189
00282023b990a6abf18a5cf25a65dba8,Chicago,Illinois,No,606
002821dc1c11d80c6274b9392bef409e,San Jose,California,No,951
002828b95a01687a89dcee5fcfd4ddcf,Saint Cloud,Minnesota,No,563
00282ee7dbbe22bfd8e57143757f0cb2,Royal Oak,Michigan,No,480
00284a825194994bc5eff94bdb73d8ff,Redwood City,California,No,940
002858fc7bd888caf18d859b5d61949c,Fort Lauderdale,Florida,No,333
00285a634a7d0684949e0078570559b9,West Roxbury,Massachusetts,Yes,021
00285e757ecaa4598e2759b446c1c5ab,Noblesville,Indiana,No,460
00286809cb0802727e045b3341caa8c4,Davenport,Iowa,No,528
0028683a5e85198506b93d9b7f62f27f,Pasadena,California,No,911
0028754dd33b9305a13b75751b65aca7,Richmond,Virginia,No,232
0028785949d91bd93442838fc898e229,Seattle,Washington,No,981
002882f171d182d74682299e9834774d,Washington,District of Columbia,No,200
002887c43872592aee699b84b2ebea82,Buffalo,New York,No,142
00288d68ca07d2206e33f0170a7aa757,Springfield,Missouri,Yes,658
002891e985e9f817f2b130d6b5291d8b,Rio Rico,Arizona,No,856
0028a611b5eced13be97bb197911d905,Grants Pass,Oregon,No,975
0028ad525a679a323c75a23afda22226,Dickinson,North Dakota,No,586
0028e71f4f3de8345b08676fa117c3e4,Pasadena,California,No,911
0028ea6abf1b99059dbb0cdaf0775124,Roselle Park,New Jersey,No,072
0028ed37f6b8c9163e82e0fb53990a0e,Lincoln,Nebraska,No,685
0029012d5e29d57c3e49a7a29c733c01,South San Francisco,California,No,940
002909b11866fc853a398d1959571c4f,Davenport,Florida,No,338
0029125557d8dceb6c1ea6df92ba52e7,Livonia,Michigan,No,481
002913f88fe0b06f50bf941b607152af,Agawam,Massachusetts,No,010
002919ad443e2997340054ee80162a55,King Of Prussia,Pennsylvania,No,194
00291a47f5c09f5b5b5b34a1a810cd98,Orangeburg,South Carolina,No,291
00291cd8f1d6c9eba42c235af065530e,New York,New York,No,100
0029202c5ef9a78734f6e41e9ecbdc6a,Lindenhurst,New York,No,117
00292cd55744af143ff21e8adfbfe844,Van Nuys,California,No,914
00292cd6fe80069cbcc57a14b40284e3,Simpsonville,South Carolina,No,296
00293689663cbda1e68b45b581f11cdb,Boston,Massachusetts,No,021
00293e8e4b5fe4daba62131274b3685a,,other,No,
002948311f799ee6b6b6209e93c3e5d3,,Texas,No,
00294b5c8c79fd7680a6ef2fe60bcd15,Brooklyn,New York,No,112
00296e35ce99544596a25b77ef00c0f4,,other,No,
0029b0144668b558870a4ee71b2542af,,California,No,
0029c10b4286065811a493b54f85c97e,Houston,Texas,No,770
0029d10db8ae27970df045e336416441,Milan,California,No,612
0029dd8bcef6709844b04bc7efa0e9ff,Orlando,Florida,No,328
0029e2eb9661b6b64443278eeec88170,Hendersonville,Tennessee,No,370
0029e77e3a102462314497a712299868,Frisco,Texas,No,750
0029eeb69e547629beb8567f80ea5f01,Oscoda,Michigan,No,487
0029fb3d19dd81a3e98021f753339249,Waukesha,Wisconsin,No,531
0029fd389456ae2da1cac40786a0ce0b,Elgin,Illinois,No,601
0029ffdeafb7ad15edf03a73aa88cbe5,Mesa,Arizona,No,852
002a00d66e818f6791c2fe0d92fc3167,Shelbyville,Indiana,No,461
002a07085ccaacb066ad021b57754357,Webster,New York,No,145
002a0b0e44190c3913519bd22d1aeafc,Savannah,Georgia,No,314
002a0bad848bb287b6cb22cc648aa321,Saint Paul,Minnesota,No,551
002a15061ffbe16c81062667499583a4,Santa Monica,California,No,904
002a157669e48d515aa6a5f232bd7e9e,Calhoun,Georgia,No,307
002a18c10fb22b360f6bceed50b0f2b1,Glencoe,Missouri,No,630
002a19539a1f758434a440b7b4525573,Everett,Washington,No,982
002a2bc3209f287ab51f74a42612da49,Jacksonville Beach,Florida,No,322
002a3c2b03fef9b689733e9692a32054,Macon,Georgia,No,312
002a493a692fa294396ff3484c81034c,Baton Rouge,Louisiana,No,708
002a4a81f577775cedf6df5a7fe9d226,Butler,Missouri,Yes,647
002a5c0c704e8f441b3baef0c83c7a82,,Idaho,No,
002a6e67d1f1256fcd6ea6ee8815e076,Modesto,California,No,953
002a81f3cdd35afa668dc10f30414673,New York,New York,No,101
002a888045eb1dd436f42bc0f4705d88,Hamden,Connecticut,No,065
002a90cf68d348d36cef9fdc42d08714,Kalamazoo,Michigan,Yes,490
002a94b05dbe9fae441e751975c6f1bd,Huntington Beach,California,No,926
002a9f6d7b6238a8e1c1ca425e70b681,Rochester,Minnesota,No,559
002a9f8b42e95b9238e3a1bd5aa96e41,,other,Yes,
002aa0b2b6d0e90c766229a48a38af63,,other,No,
002aa9192ff225842961073f920af067,San Lorenzo,California,No,945
002ab0b1768ae17e1126e8ba03293f3f,Washington,District of Columbia,No,200
002ac9a3aa1e93d9809a94feff406e84,Los Angeles,California,No,900
002acd2673786ab11346d421dc6b05b6,Parker,Colorado,No,801
002ad46ba068f1118cd4cdea21e33622,Gilbert,Arizona,No,852
002ae16efa2b1f0cb0e43fdb5010a65b,Bridgeport,Connecticut,No,066
002aee143593df88be35eccd7e8829e6,Montclair,New Jersey,No,070
002af6683a42a07a4f21b975f63ff010,New York,New York,No,100
002af75ac30cd3c5034c20db0c040bf7,Philadelphia,Pennsylvania,No,191
002af7c71cbede5a6e439ca8ade589e3,New York,New York,No,100
002b0c6ffa5ddf698404ad9ed38f4cbc,,Oklahoma,No,
002b0e8e01b3a1a77ae34854430901a6,Philadelphia,Pennsylvania,No,191
002b142dff667db71da4afd8bde74870,,New York,No,
002b1f7c696df0e3ddd3dc4cc0bc3824,Bloomville,New York,No,137
002b30649bfb39261f596c356a94767b,Austin,Texas,No,787
002b388b0c3fa98c0a7d0432fe895637,Hogansville,Georgia,Yes,302
002b3cae4b44ff68654b9a124ba7d8b3,,California,Yes,
002b413fba49ce16bbfd7ca7d70ff96c,Lubbock,Texas,No,794
002b5e42c06adfc81f417a60737931a8,Ozone Park,New York,No,114
002b729e82767cf93898a65a5c76efc4,Worth,Illinois,No,604
002b76bee715e1999eedf85a3f2e5e2e,Atlanta,Georgia,No,303
002b7be6dce419aac01c5297dd74a8fd,Alton Bay,New Hampshire,No,038
002b84000b4ed0454abc3b2c5e94ff4f,Danville,Arkansas,No,728
002b8635198bf27671bd31e9c4c1a7a7,Garden City,New York,No,115
002b87cf6ba8439ee258db3e226b69d7,Chicago,Illinois,No,606
002b8d85871f37b8c25358fa5e81e70a,Barksdale AFB,Louisiana,No,711
002baae94f750d5dd7180f2ccc9f2584,Kennedale,Texas,No,760
002bbac0bd953ceb439015625f508d2d,,Utah,No,
002bc095dad8edbb0494634fa67b9c2f,Walnut Creek,California,No,945
002bd6490907920c3755ff4549adddd6,Royal Oak,Michigan,No,480
002bdbf913ac3e038ccf09d217666f5d,Porter,Texas,Yes,773
002becbb3cc2af0d874e62bea1c89fdb,Vancouver,Washington,No,986
002bf1b6240033b2e20322769c664205,Houston,Texas,No,770
002c093a2cb9fd40c8c54ab5d158fc47,Hagerstown,Maryland,No,217
002c0a62bf8a26c28c8de97163741759,Pembroke,Georgia,No,313
002c25c40a190318bf01f6a3e07313e0,,other,No,
002c277a5bbf969f162ddac3e4cc5a24,San Francisco,California,Yes,941
002c2ae8ef9debf32a1cd787e9c0344c,Dallas,Texas,No,752
002c49bba07d50cd9debaa55b11e3c55,Whitehouse Station,New Jersey,No,088
002c4a81c90686193c31bb3091a3c14a,Bellerose,New York,No,114
002c4ce8ae3d636c465e31eb3776491d,Brooklyn,New York,No,112
002c4fbcadc5a7bb90109a005cb38bfa,Paradise,Texas,No,760
002c578166425dd07a702d7a52040938,Purdy,Missouri,No,657
002c5de37f12a0f6f882b371ecff8a73,Dedham,Massachusetts,Yes,020
002c61451b78d1106b3839a564e0c24a,Chicago,Illinois,No,606
002c66282546794f114540d764ec0d10,Columbus,Georgia,No,319
002c713fcf9b86d872d81da08b173290,Middle Village,New York,Yes,113
002c730124d14ef59b6c24f1a546237f,Powder Springs,Georgia,No,301
002c81f42d84005437b0d506a4664545,Brooklyn,New York,No,112
002c9555f0b71615b80f77483b0e8901,San Francisco,California,No,941
002c96515f7ec87c3aeb255347e6cd57,San Antonio,Texas,Yes,782
002c9e0a45a9ef98287566419511198d,,New York,No,100
002c9ecb3564031cae6e3097856127b8,Menifee,California,No,925
002c9f7a7e8111bb05333d07f77cfab3,Omaha,Nebraska,No,681
002ca9cbbf73a76ac54a13e7414bd80e,Henderson,Nevada,No,890
002caa14edfa1815f711c915095e99e8,Burke,Virginia,No,220
002cb6a3a70ed7aa096c10ab9c26964d,Jordan Valley,Oregon,No,979
002cc6aacaeac591adf0dc706e23e6f6,,California,No,
002ccda30b94eddaf2691974c0455bdc,Alpharetta,Georgia,No,300
002cdb22456c66001bfcb47df43b7d6d,Noblesville,Indiana,No,460
002cdeb61d820652439ed5f1fa9fc96b,,Utah,No,
002ce7dd7a7dee02c7fdf583621ef927,Gresham,Oregon,No,970
002cf00c66c4ccfec9432f6f004953e9,Pasadena,California,Yes,911
002cf1a7a089dcbbfb72052bb8400c4b,Asheville,North Carolina,No,288
002cf354f40b94dc8affc7f7cbb5e490,Oakland,California,No,946
002cfd372b4f668971f078dc58e63fc5,Portland,Oregon,No,972
002cfe58517b9bccae89bbe0a8cca78b,Miami,Florida,No,331
002d050c038b41094a04c11a269154e9,Wooster,Ohio,No,446
002d06709691f15b9d4453aa8e91b14d,Wolf Point,Montana,No,592
002d133585ec3e18188050bd582e0e8a,,other,No,
002d2065032bd1d37a9e9312795763be,Medfield,Massachusetts,No,020
002d2619d5ec35f866edb7174f22c09b,Indianapolis,Indiana,No,462
002d42c44bef7d57bc5b4a6419567e58,Los Angeles,California,No,900
002d4c819ffefcee566c00304d4cac86,Fort Mill,South Carolina,No,297
002d4dec64f240495e4cce71f15e257e,Columbus,Ohio,No,432
002d4fe167f6d33f5cc89224c338eb5c,Malvern,Pennsylvania,No,193
002d531b0426159e78e3dd1c0185c95a,,other,No,
002d5d4e21d448a2e1484d90025a49af,Mill Valley,California,No,949
002d5d7f4a747b020bf36de15054bfd7,Louisville,Colorado,No,800
002d63d6b4892e77b03fc7a75469a5db,Mulvane,Kansas,No,671
002d6f4c8a5b9db78f07a9640bac8ee1,New York,New Hampshire,No,100
002d8787a6bb1bc50dc7625f58d4afbb,Lufkin,Texas,No,759
002d8bdcba4d33c99e94f39cef50c795,Denver,Colorado,No,802
002d8e528490ad45d50700db99c1443e,Chatsworth,California,Yes,913
002d904ec996296fc65ff09667449e42,Barrington,Illinois,No,600
002d991ab373706af9bff5db4376f177,Houston,Texas,No,770
002d9cc233d05519b76f147fc871b94f,Hopatcong,New Jersey,No,078
002da1b026f1a08eba5ed804342c41a3,,Nevada,Yes,890
002da41246ec95539b46a863ef49cb04,Haymarket,Virginia,Yes,201
002da490a377177121140b9abfee8842,Minneapolis,Minnesota,No,554
002da83554af37dfbe217e8452e086f8,Galivants Ferry,South Carolina,No,295
002dab7909805282cd790ea91c5b398e,Flushing,New York,No,113
002db0f10fd77873756de3247a9532c9,Brooklyn,New York,No,112
002db5c4b5e8aa8a251c806c6e13ae90,Oak Creek,Wisconsin,No,531
002db601ebf05f7e54afe3da1efbf898,Columbia,Missouri,Yes,652
002dbb0ec87d9b825184cf7fc7a18f6f,Frankfort,Kentucky,No,406
002dc3e6fd7da7451c11967d7d854c7e,Acworth,Georgia,No,301
002dc8350fd8bef31483b44482c9325e,,other,No,
002dd79ec3ec7bfffccee75949df4084,,other,No,
002dd91f3248337482548ddfe87e823b,,other,No,
002dd99ebd3334bd6799fd1e75ccdc17,Alexandria,Virginia,No,223
002ddd7b0a0d196f721b80e8c23f367d,Harrison,Arkansas,No,726
002ddf487471bbdc7ff647f37f44e9e0,Fayetteville,North Carolina,Yes,283
002de5d9fb3f95282a9f97f8097d5ede,North Palm Beach,Florida,No,334
002dea135e45934ede60f80146fc2889,Ramona,California,No,920
002df8d643591c29478f0876d43f59cf,Kiamesha Lake,New York,No,127
002e0589e95d11e508bce69e5c2303a9,Stockton,California,No,952
002e1880fb2720c1ace2e2939520681d,Brooklyn,New York,No,112
002e189c39997355a6f535a9a70b9faa,Livingston,Wisconsin,No,535
002e190a2c1feea01c857ed898ec7a5f,Los Angeles,California,Yes,900
002e1eedce8d72cf0936c2b8ab2cd57d,New York,New York,No,100
002e22e4e969a5c61c4402207eec815d,Sault Sainte Marie,Michigan,No,497
002e22f4d4d29bb05e17f49a03a4fab2,San Francisco,California,No,941
002e2ce67185707980caf7e2d882f03d,Rockford,Illinois,Yes,611
002e3421f0f17793507eeff8ab2ce460,New York,New York,No,100
002e3d0df4a4b33c60960f0b501fce29,Chandler,Arizona,No,852
002e3eeabdd2cbcc785b10e91a6d4a41,Abernathy,Texas,Yes,793
002e423ed7f7a78faeaa1cf4ac243264,Granada Hills,California,No,913
002e476900c8217783abf04ed5dd86a7,Portland,California,No,972
002e486f54a520005e42e1da1da6c154,Plymouth,Massachusetts,No,023
002e5134005b3cf06255d78c7825b258,Georgetown,Kentucky,No,403
002e5306e2d9978ac2ea2db89ffab7ef,Milton,Massachusetts,Yes,021
002e601373fd2b5f33c919b9721b811c,Boulder,Colorado,No,803
002e6cfecacc7adfd2382594d19b88ab,,other,No,
002e7c59babf4acd1504cd92b7912c34,Decatur,Georgia,Yes,300
002e838e03f6c8bbeee1e3728c7e8510,,New York,No,100
002e8bb651d2005697e568ab0695b557,Sikeston,Missouri,No,638
002e93df0ecd17f46152a4280fb34ad7,Waltham,Massachusetts,No,024
002e942f0bb0a80e720611f577d76248,Clover,South Carolina,No,297
002e9e7a8f24717e885cb44b4eff8124,Eureka,Missouri,No,630
002ea0b138b31accf6989218cf3a6962,Argyle,Texas,No,762
002ea7bc0a68de84455686ff898fec35,Morrisville,other,No,275
002ead503fb136bebbad246ac1cab3b1,Yorktown,Virginia,No,236
002eadb5c6ffbb1de0d2bea969b9cdcb,Lake Worth,Florida,Yes,334
002eb99006930e0126c5460a6749fcc2,Brooklyn,New York,No,112
002ec87d6a0e3824b1c9c9819a6f9ad3,Eden Prairie,Minnesota,No,553
002ed144b10915a2d91649ed7d1a9620,Brentwood,California,No,945
002ed4a377b549622f87e544cdc2d363,Lake Worth,Florida,No,334
002ed7447b0bdfd026f487efdebc91b1,Crete,Illinois,No,604
002ed8b3117815fab61469b168207535,,other,No,
002ef05a22f094d70ccee78a17b8785b,Toms River,New Jersey,No,087
002ef1c9fc35da916632aab69298331a,Chicago,Illinois,No,606
002ef200444db7f9b8d73795fabc11d5,Lexington,Kentucky,No,405
002ef8d2a822a9546a202ee8b7c7c20b,Fort Lauderdale,Florida,No,333
002f0612578f778fa98794d8c8493dcd,Sarasota,Florida,No,342
002f1fd9589a64319c4362b3476cfbe0,Asheboro,North Carolina,No,272
002f40df08da4e8946d71bef130df53e,,other,Yes,
002f445b74639da80a85cae80356663e,Asheville,North Carolina,No,288
002f5b217c515eb47e728c159413cefb,Mason City,Illinois,No,626
002f621804688e9f6e8c95e91a45333b,New York,New York,No,100
002f62face9225a67c6a0a7624bca074,Winter Park,Florida,No,327
002f644e118d5a25b21ff0531c7aa2fb,Palm Coast,Florida,Yes,321
002f6638fda41aec322f49c729d3983e,Dallas,Texas,Yes,752
002f69c2a01084efe20626e26226875f,Martinez,California,No,945
002f75244105b9c15eddca8a7481eddb,,other,No,
002f82e43453e072483683109caf383e,Vivian,Louisiana,No,710
002f84d79829f03a0c6f71ba7e27aed6,Harrisonburg,Virginia,No,228
002f9e3c7b3bac37f3873f839e9d73e4,Beaverton,Oregon,No,970
002fa1a4414228d268dd3917398042f9,Brooklyn,New York,No,112
002fa9f3291cf93bf40c32fd4bdee984,Avon Lake,Ohio,No,440
002fb966f6d69ba9f8ce0750fec0b7d3,Hilo,Hawaii,No,967
002fc0477748ccfb953d6595d780a310,Los Angeles,California,No,900
002fc147d97c22c79b3b981d8a4dc9d5,Marion,Iowa,No,523
002fc9cb1477a11e7d1dc0b28ccee926,Oxford,Ohio,No,450
002fcb160505d4801c68629aa08b4388,Long Beach,New York,No,115
002fcbe8d999e44e10c884c01594c6a1,Brooklyn,Connecticut,No,062
002fd5a80e3f56d78366970df35a39ee,Fort Lauderdale,Florida,No,333
002fdecb54c70f234e72325336981850,Dover,Oklahoma,No,737
002fe84f0ea642650a650c2be875ddd3,Troutdale,Oregon,No,970
002fec004126e988af0ed8a121f4c16f,Chicago,Illinois,No,606
002fefe3aa80411380b244527774908e,Mechanicsville,Maryland,No,206
002ffaced97b1dbde3f797daea07699d,Denham Springs,Louisiana,No,707
002fff01904be4ed965fd42464e4249f,Dublin,Ohio,No,430
003001090360b71d92b02abedd355e7d,San Diego,California,No,921
003001936dfc81d11ca35791302b01a5,,other,Yes,
00300d47a358978f6bec9174768b68b7,Oklahoma City,Oklahoma,No,731
00300fc4903b0263f2beef3565308db2,Bloomfield Hills,Michigan,No,483
003012a4ae89eb95bcb6b32e9db2fd9b,Lewis Center,other,Yes,430
00301761365e553ca9a07c7d41969fdb,Glenview,Illinois,No,600
00301c1255af6d12c51fd8cb8af6a1e5,Palmdale,California,No,935
0030262b1c6ec2a06926372b7b8bb241,,Arizona,No,
003027275c760d805429d02b50beb7d6,Littleton,Colorado,No,801
00302a6f936e84b425f51a842756eff6,West Palm Beach,Florida,No,334
003035f24492272470720f0bf8afd7fc,Stevenson Ranch,California,No,913
00303d9cfb3239623a65eb6149feef6c,Waynesville,Georgia,No,315
003041fd35a39a90709876790c5d4860,Wayne,Pennsylvania,No,190
00304a2753e8c45eda0477375ae41e87,San Antonio,Texas,No,782
00304c8061a248cf6d3fcc9321e1fcac,Vienna,Virginia,Yes,221
00304f5b2a2faff003248bfd3ad58e91,,other,No,
0030559e094dd5740508e663d252adac,,New Jersey,No,
0030617da30cd7a9859e044e7f17b881,Kokomo,Indiana,No,469
0030639fe3e212e3f5108dfa8d0fdcce,Layton,Utah,No,840
003063db7da30a27e343173114497c48,Blacklick,Ohio,No,430
00306a768cfcf0317aeea79c51845226,Memphis,Tennessee,No,381
00306b13196fc8b9e3cc35ee8540ed4a,,California,No,923
003073b4ec2f831f93292a6e6698836d,Chagrin Falls,Ohio,No,440
003088df38072ed801433b887c0bfd80,Columbia,South Carolina,No,292
00309a47b765e12714d817ee3215de1e,Shawnee Mission,Kansas,Yes,662
00309e34af667efef21d6c9e81e4eb0a,Charleston,West Virginia,No,253
0030a399ced63c3e6795b33464500222,Dundalk,Maryland,Yes,212
0030a67875132a6606e605f6554d7485,Charlotte,North Carolina,No,282
0030ac1319d0a9dbb610b547546b7432,Philadelphia,Pennsylvania,No,191
0030b4ed328945881fa95ed351f588c4,Haysville,Kansas,Yes,670
0030b52cd70f71b3abb64f2cb75173f9,Odessa,Florida,No,335
0030b992772148dd4bdd8a6a2a9c6f35,Bowling Green,Ohio,Yes,434
0030baed2a2117980fa1684ab265524e,Orlando,Florida,No,328
0030c1cc52d98b83d9001c34c5254f55,Oklahoma City,Oklahoma,No,731
0030e7e854f366817df80af538ab77a7,Largo,Florida,No,337
0030ea62b521ccb7e38e6d53250b366f,Wilmington,North Carolina,No,284
0030fae8b9fff764a8e9d9c4b2a9be28,Poquoson,Virginia,No,236
0030fc43961ad4316e089e83bc1094f7,Oswego,Illinois,No,605
0031002f76d76a60d3a9c75140fc9d96,,Washington,No,
00310481b053efa40a23e3a2d825c05c,Scottsdale,Arizona,No,852
003109916f32c527cbcc381250633f6d,,Nevada,No,891
00310c1087814dcad474c44b2ad37a28,Firth,Idaho,No,832
003125ba9dd7becc3011a6300e76c44d,Modesto,California,No,953
00313344ebbfa0d4b80ee1d42194ade4,Bostwick,Florida,No,320
00313c63b909c1a718c67fd83b0a640a,Indianapolis,Indiana,No,462
00313f895b35b138e648b2033925ee1d,San Marcos,Texas,No,786
0031466dfd022fd0e5e942d835d26411,Pittsboro,North Carolina,No,273
003147d70210bc5950db6baedeb8004c,Washington,District of Columbia,No,200
00314a43c56a37cb44776e1c97bce49f,Littleton,Colorado,No,801
00314d2b22dec92c5d770021f3166c24,College Station,Texas,No,778
0031539b1d9333a49162c5d3e49d9d6c,,other,Yes,
003157394a3d5c7e5d08cfae76f3f308,Middleboro,Massachusetts,No,023
003158a489423bcf26e2527fcb334cda,Dahlonega,Georgia,No,305
0031680d2c4a55e694031473e45a7777,Robbinsville,North Carolina,Yes,287
0031742ad23b0de3b894591da7f5c3b7,Seattle,Washington,No,981
003176d788d240cb8c0dfaf89fbb4f25,,other,No,
0031868ddb568d93a62918a33929fcb8,Parsons,Tennessee,No,383
00318a5ff65b60071208de8906bd6674,Orlando,Florida,Yes,328
00318c82f1e456323350122f4368bcb9,Watseka,Illinois,No,609
003196694806bd1a4bcade59304a8274,Greer,South Carolina,No,296
0031994d52a7fa31dc4391846cf3609a,Milwaukee,Wisconsin,No,532
0031a00b60d48f2cac77d5cdb98c3026,,California,No,
0031a6176dfad07300799efc827033ac,Brooklyn,New York,No,112
